id,gender,major,admission_type,admission_group,admission_score,credits_sem5,credits_sem6,credits_sem7,credits_sem8,failed_sem5,failed_sem6,failed_sem7,failed_sem8,warn_sem5,warn_sem6,warn_sem7,warn_sem8,gpa_sem1,gpa_sem2,gpa_sem3,gpa_sem4,gpa_sem5,gpa_sem6,gpa_sem7,gpa_sem8,target
SV00152,Nam,Công nghệ thông tin Việt - Nhật,Xét tuyển thẳng,X06,0,73,87,100,101,0,0,0,0,0,0,0,0,3.05,3.14,3.38,3.28,3.26,3.1,2.45,0,1
SV00153,Nam,Khoa học máy tính,ĐGTD,X26,19.7,18,20,22,23,6,8,10,12,0,0,0,0,1.52,0.98,0.46,0.75,0.64,0.86,0.87,0,0
SV00154,Nam,Công nghệ thông tin Việt - Nhật,THPT,A01,27.09,70,85,99,100,0,0,0,0,0,0,0,0,2.71,2.86,3.06,2.94,3.1,3.26,3.14,0,1
SV00155,Nam,Logistics và quản trị chuỗi cung ứng,THPT,X06,24.18,65,78,92,93,0,0,0,0,0,0,0,0,2.52,2.56,2.66,2.49,2.51,2.68,2.85,0,1
SV00156,Nam,Kế toán CLC,ĐGNL,A01,20.02,69,84,98,100,0,0,0,0,0,0,0,0,2.83,2.6,3.04,2.93,3.21,3.25,3.16,0.12,0
SV00157,Nam,An toàn thông tin CLC,THPT,A00,28.54,70,84,98,99,0,0,0,0,0,0,0,0,3.01,2.64,2.9,3.3,3.12,3.21,3.05,0,1
SV00158,Nữ,Kế toán,THPT,A00,24.07,73,88,103,104,0,0,0,0,0,0,0,0,3.2,3.21,3.67,3.57,3.84,3.88,4,0,1
SV00159,Nữ,Marketing CLC,ĐGNL,X26,19.52,66,80,95,96,0,0,0,0,0,0,0,0,2.57,2.56,2.37,2.56,2.74,2.91,3.32,0,0
SV00160,Nam,"Kỹ thuật điện, điện tử",THPT,X26,27.32,70,84,99,100,0,0,0,0,0,0,0,0,2.9,3.01,2.88,2.9,2.77,3.2,3.31,0,1
SV00161,Nữ,Báo chí,THPT,A01,26.4,67,80,92,93,0,0,0,0,0,0,0,0,3.29,2.77,2.29,2.51,2.54,2.62,2.31,0,0
SV00162,Nữ,Kế toán CLC,THPT,A01,24.71,75,90,105,106,0,0,0,0,0,0,0,0,3.65,3.88,3.94,3.85,3.77,3.26,3.34,0,1
SV00163,Nam,Logistics và quản trị chuỗi cung ứng,ĐGNL,A01,18.88,48,54,60,61,0,0,1,2,0,0,0,0,2.14,2,1.73,1.51,1.54,1.04,1.09,0,1
SV00164,Nam,Logistics và quản trị chuỗi cung ứng,THPT,A00,26.83,46,52,55,56,0,1,2,4,0,0,0,0,2.36,1.76,1.53,1.86,1.31,1.24,0.96,0.12,0
SV00165,Nữ,Logistics và quản trị chuỗi cung ứng,THPT,D01,24.04,60,74,87,89,0,0,0,0,0,0,0,0,1.91,2.03,2.19,2.67,2.64,2.75,2.52,0.3,0
SV00166,Nữ,"Kỹ thuật điện, điện tử",THPT,A00,26.69,59,72,85,87,0,0,0,0,0,0,0,0,2.4,2.28,2.29,1.92,2.12,2.5,2.65,0.3,0
SV00167,Nam,Công nghệ thông tin Việt - Nhật,THPT,A00,27.03,60,73,86,88,0,0,0,0,0,0,0,0,2.41,2.62,2.17,1.92,2.28,2.55,2.67,0.3,0
SV00168,Nữ,Công nghệ thông tin,ĐGNL,A00,21.02,73,88,103,104,0,0,0,0,0,0,0,0,2.92,3.11,3.81,3.77,3.59,3.72,3.85,0,1
SV00169,Nam,Công nghệ thông tin UDU,THPT,X06,25.29,71,86,101,102,0,0,0,0,0,0,0,0,2.61,3.2,3.31,3.14,3.39,3.39,3.34,0,1
SV00170,Nam,Trí tuệ nhân tạo,ĐGNL,X26,20.04,56,69,82,84,0,0,0,0,0,0,0,0,1.71,1.82,2.32,2.46,2.5,2.52,2.49,0.3,0
SV00171,Nam,An toàn thông tin,THPT,X06,26.27,69,83,96,97,0,0,0,0,0,0,0,0,2.74,2.99,2.58,2.81,2.74,2.85,2.59,0,0
SV00172,Nam,An toàn thông tin,ĐGNL,X26,20.06,73,87,101,102,0,0,0,0,0,0,0,0,3.17,3.43,3.07,3.3,3.42,3.04,3.05,0,1
SV00173,Nữ,Công nghệ đa phương tiện,THPT,A01,24.66,72,86,100,101,0,0,0,0,0,0,0,0,3.02,3.08,3.18,3.56,3.89,3.19,3.13,0,0
SV00174,Nam,Công nghệ đa phương tiện,ĐGTD,D01,21.27,62,74,86,87,0,0,0,0,0,0,0,0,2.15,2.2,2.53,2.28,2.38,2.17,2.03,0,1
SV00175,Nam,Truyền thông đa phương tiện,THPT,X26,24.87,67,81,95,96,0,0,0,0,0,0,0,0,2.64,2.78,2.33,2.81,2.98,2.96,3.12,0,0
SV00176,Nam,Marketing,ĐGTD,X26,20.92,70,84,98,99,0,0,0,0,0,0,0,0,3.17,3.11,3.08,2.98,2.85,3.05,3.13,0,1
SV00177,Nam,Truyền thông đa phương tiện,THPT,X26,25.14,71,86,101,102,0,0,0,0,0,0,0,0,2.96,3.11,3.02,3.6,3.23,3.57,3.93,0,1
SV00178,Nam,An toàn thông tin CLC,THPT,X26,26.88,75,90,105,106,0,0,0,0,0,0,0,0,3.8,4,4,4,3.97,3.93,4,0,1
SV00179,Nam,Khoa học máy tính,THPT,A01,28.58,67,81,95,97,0,0,0,0,0,0,0,0,2.56,2.36,2.58,2.83,3.02,3.22,3.18,0.24,0
SV00180,Nữ,Marketing CLC,THPT,X06,26.4,63,71,78,79,0,0,0,1,0,0,0,0,2.7,2.31,2.39,2.39,2.3,1.58,1.29,0,1
SV00181,Nam,Khoa học máy tính,THPT,A00,25.35,69,83,98,99,0,0,0,0,0,0,0,0,2.74,2.85,2.52,2.9,2.88,2.98,3.58,0,1
SV00182,Nam,An toàn thông tin CLC,ĐGTD,X06,20.18,60,72,85,87,0,0,0,0,0,0,0,0,2.28,2.15,2.09,2.24,2.35,2.27,2.66,0.12,0
SV00183,Nam,Marketing,ĐGNL,A01,20.51,75,90,105,106,0,0,0,0,0,0,0,0,3.55,3.59,4,4,4,3.84,3.65,0,1
SV00184,Nữ,Truyền thông đa phương tiện,ĐGNL,A01,20.06,67,76,85,86,0,0,0,0,0,0,0,0,3.08,3.11,2.81,2.49,2.15,1.73,1.77,0,1
SV00185,Nam,Marketing,Xét tuyển thẳng,A00,0,51,60,69,70,0,0,0,0,0,0,0,0,2.25,1.7,1.67,1.65,2.2,1.85,1.77,0,1
SV00186,Nữ,Marketing,THPT,X06,25.74,74,89,104,105,0,0,0,0,0,0,0,0,3.14,3.3,3.35,3.45,3.67,3.48,3.72,0,1
SV00187,Nam,An toàn thông tin CLC,THPT,A00,25.71,69,82,95,97,0,0,0,0,0,0,0,0,2.88,2.94,2.81,2.82,2.69,2.56,2.49,0.24,1
SV00188,Nam,Công nghệ thông tin UDU,ĐGTD,X26,20.93,67,79,92,93,0,0,0,0,0,0,0,0,2.87,2.6,2.8,2.53,2.4,2.27,2.62,0,1
SV00189,Nữ,Công nghệ thông tin CLC,THPT,A01,26.11,68,82,96,97,0,0,0,0,0,0,0,0,2.92,3.06,2.56,2.57,3.09,3.14,3.18,0,1
SV00190,Nam,Công nghệ thông tin Việt - Nhật,THPT,A01,27.53,68,82,95,96,0,0,0,0,0,0,0,0,3.35,2.87,2.47,2.54,2.38,2.73,2.67,0,1
SV00191,Nữ,Truyền thông đa phương tiện,THPT,A01,24.86,48,57,69,70,0,0,0,0,0,0,0,0,2.39,1.72,1.68,1.65,1.57,1.86,2.18,0,0
SV00192,Nữ,Kế toán CLC,THPT,A00,24.88,65,78,92,93,0,0,0,0,0,0,0,0,2.21,2.38,2.54,2.64,2.91,2.63,3.16,0,1
SV00193,Nam,Kế toán,THPT,A00,24.31,63,77,91,93,0,0,0,0,0,0,0,0,2.64,2.23,2.02,2.42,2.61,2.84,2.92,0.3,0
SV00194,Nam,Công nghệ thông tin UDU,THPT,X26,27.95,66,79,91,93,0,0,0,0,0,0,0,0,2.87,2.83,2.4,2.22,2.38,2.5,2.13,0.24,1
SV00195,Nữ,Báo chí,THPT,X26,25.86,65,77,90,91,0,0,0,0,0,0,0,0,2.78,2.71,2.39,2.25,2.09,2.3,2.52,0,1
SV00196,Nữ,An toàn thông tin,ĐGNL,A00,20.34,61,70,78,79,0,0,0,0,0,0,0,0,2.6,2.66,2.47,2.21,1.99,1.85,1.58,0,1
SV00197,Nam,Công nghệ thông tin UDU,ĐGTD,A00,21.75,67,81,94,95,0,0,0,0,0,0,0,0,3.04,2.66,2.69,2.65,2.76,2.77,2.43,0,1
SV00198,Nam,An toàn thông tin CLC,THPT,X26,27.46,71,85,100,101,0,0,0,0,0,0,0,0,3.04,3.32,2.79,2.89,3.21,3.19,3.35,0,1
SV00199,Nữ,Công nghệ thông tin UDU,THPT,X06,27.8,59,68,76,77,0,0,0,0,0,0,0,0,2.88,2.49,1.92,2.18,1.95,1.86,1.53,0,0
SV00200,Nữ,Báo chí,THPT,A00,23.24,69,83,98,99,0,0,0,0,0,0,0,0,2.85,2.68,2.8,2.93,3.03,3.11,3.53,0,1
SV00201,Nam,Công nghệ thông tin UDU,THPT,A00,27.14,60,73,87,89,0,0,0,0,0,0,0,0,2,2.3,2.64,2.3,2.24,2.6,2.75,0.3,0
SV00202,Nam,Khoa học máy tính,THPT,X26,27.54,66,80,94,96,0,0,0,0,0,0,0,0,2.61,2.54,2.63,2.59,2.72,2.88,2.79,0.3,0
SV00203,Nam,Marketing,ĐGNL,D01,19.9,73,88,103,104,0,0,0,0,0,0,0,0,3.62,3.2,3.3,3.13,3.29,3.32,3.53,0,0
SV00204,Nữ,Truyền thông đa phương tiện,ĐGNL,A00,19.29,69,84,98,99,0,0,0,0,0,0,0,0,2.78,3.08,2.51,2.93,3.04,3.33,3.05,0,1
SV00205,Nam,Marketing,THPT,A01,23.77,66,80,94,96,0,0,0,0,1,1,2,2,2.45,2.46,2.55,2.85,2.54,2.93,3.01,0.3,0
SV00206,Nam,Công nghệ thông tin CLC,ĐGNL,X26,20.01,50,57,63,64,0,1,2,3,0,0,0,0,2.09,2.24,1.65,1.83,1.48,1.39,1.26,0,0
SV00207,Nam,Công nghệ đa phương tiện,ĐGNL,X06,20.29,65,79,92,93,0,0,0,0,0,0,0,0,2.55,2.4,2.29,2.63,2.78,2.71,2.67,0,0
SV00208,Nữ,Báo chí,ĐGTD,A01,19.46,66,80,94,95,0,0,0,0,0,0,0,0,2.72,2.3,2.51,2.56,3.18,2.93,2.92,0,0
SV00209,Nam,Công nghệ thông tin CLC,THPT,X26,28.33,75,90,105,106,0,0,0,0,0,0,0,0,3.48,3.32,3.4,3.42,3.51,3.36,3.35,0,1
SV00210,Nam,"Kỹ thuật điện, điện tử",ĐGNL,A00,20.39,69,83,97,98,0,0,0,0,0,0,0,0,2.79,2.92,2.88,2.5,2.77,2.88,2.72,0,1
SV00211,Nam,Công nghệ thông tin CLC,ĐGNL,X06,21.69,23,25,28,29,5,7,8,9,0,0,0,0,1.47,1.11,0.88,1.03,0.89,1.01,1.13,0,0
SV00212,Nam,Truyền thông đa phương tiện,THPT,D01,23.67,67,79,89,90,0,0,0,0,0,0,0,0,2.87,3.11,3,2.62,2.3,2.18,1.89,0,1
SV00213,Nữ,"Kỹ thuật điện, điện tử",ĐGNL,A00,21.01,68,81,94,95,0,0,0,0,0,0,0,0,2.6,3.21,2.8,2.87,2.61,2.5,2.56,0,1
SV00214,Nữ,Marketing,ĐGNL,X26,19.37,70,85,100,101,0,0,0,0,0,0,0,0,2.67,3.16,3.07,3.16,3.43,3.41,3.29,0,0
SV00215,Nữ,Công nghệ đa phương tiện,THPT,X06,25,69,82,96,98,0,0,0,0,0,0,0,0,2.96,2.96,2.72,2.77,2.65,2.66,2.83,0.24,1
SV00216,Nam,Công nghệ thông tin CLC,THPT,A00,26.94,73,88,103,104,0,0,0,0,0,0,0,0,3.38,3.06,2.91,3.41,3.71,3.76,3.54,0,1
SV00217,Nam,An toàn thông tin,THPT,X06,26.34,70,83,96,97,0,0,0,0,0,0,0,0,3.03,3.06,3.05,3.06,3.03,2.69,2.58,0,1
SV00218,Nam,An toàn thông tin,ĐGNL,X06,20.09,59,72,85,86,0,0,0,0,0,0,0,0,2.25,2.23,2.04,2.09,2.01,2.4,2.55,0,1
SV00219,Nam,Marketing,THPT,A00,23.42,70,84,98,99,0,0,0,0,0,0,0,0,3.15,2.97,2.85,2.95,2.85,3.09,2.91,0,1
SV00220,Nam,Khoa học máy tính,THPT,X06,27.88,69,84,99,100,0,0,0,0,0,0,0,0,2.69,2.57,2.86,3.04,3.49,4,3.76,0,0
SV00221,Nam,An toàn thông tin CLC,THPT,X26,25.87,59,68,76,77,0,0,0,1,0,0,0,0,2.57,2.4,2.26,2.02,1.78,1.76,1.47,0,1
SV00222,Nữ,Marketing,ĐGNL,A01,19.42,69,83,98,99,0,0,0,0,0,0,0,0,2.39,3.11,3.02,3.06,2.76,3.2,3.5,0,1
SV00223,Nam,Truyền thông đa phương tiện,ĐGNL,X06,20.43,62,76,88,89,0,0,0,0,0,0,0,0,2.27,2.34,2.08,2.47,2.69,2.74,2.15,0,1
SV00224,Nam,Công nghệ thông tin,THPT,A01,25.74,74,89,104,105,0,0,0,0,0,0,0,0,3.22,3.55,3.84,3.47,3.56,3.83,3.44,0,1
SV00225,Nữ,Truyền thông đa phương tiện,THPT,X26,23.86,67,80,92,93,0,0,0,0,0,0,0,0,3.02,2.97,2.52,2.46,2.4,2.38,2.26,0,1
SV00226,Nam,Công nghệ thông tin Việt - Nhật,THPT,X26,27.63,70,83,97,98,0,0,0,0,0,0,0,0,3.03,3.16,3.1,3.02,3.06,2.6,2.74,0,1
SV00227,Nam,"Kỹ thuật điện, điện tử",THPT,A01,27.15,69,82,95,96,0,0,0,0,0,0,0,0,3.04,3.3,2.83,2.36,2.45,2.46,2.53,0,1
SV00228,Nam,Kế toán,ĐGNL,D01,19.87,72,86,101,102,0,0,0,0,0,0,0,0,2.96,3.21,3.35,3.31,2.8,3.01,3.34,0,1
SV00229,Nam,Marketing CLC,THPT,D01,25.59,71,86,101,102,0,0,0,0,0,0,0,0,2.67,2.86,3.09,3.5,3.3,3.27,3.47,0,1
SV00230,Nam,Công nghệ thông tin,ĐGNL,A00,20.71,55,68,82,84,0,0,0,0,0,0,0,0,1.79,1.92,2.08,2.12,2.32,2.39,2.84,0.3,0
SV00231,Nữ,Marketing,ĐGNL,X06,20.2,59,67,76,79,0,0,0,0,0,0,0,0,2.18,2.21,2.45,2.09,1.91,1.54,1.68,0.48,0
SV00232,Nữ,Kỹ thuật điện tử viễn thông,ĐGTD,X06,19.9,67,81,95,96,0,0,0,0,0,0,0,0,2.59,2.78,2.64,2.72,2.66,2.85,2.99,0,1
SV00233,Nam,Trí tuệ nhân tạo,THPT,A00,26.03,68,81,95,97,0,0,0,0,0,0,0,0,2.49,2.77,2.89,2.56,2.75,2.49,2.87,0.24,1
SV00234,Nữ,Công nghệ đa phương tiện,THPT,A00,24.42,71,86,101,102,0,0,0,0,0,0,0,0,3.04,3.1,3.07,3.26,3.19,3.27,3.5,0,1
SV00235,Nữ,Marketing,THPT,X06,25.99,46,54,64,65,1,2,2,2,0,0,0,2,2.29,2.01,1.76,1.33,1.41,1.76,2.14,0,0
SV00236,Nữ,Truyền thông đa phương tiện,ĐGTD,A00,20.87,63,76,88,90,0,0,0,0,0,0,0,0,2.22,2.6,2.51,2.55,2.31,2.46,2.21,0.3,0
SV00237,Nam,Kế toán CLC,ĐGNL,A00,20.37,62,71,79,80,0,0,0,0,0,0,0,0,2.19,2.35,2.63,2.45,2.19,1.67,1.62,0,1
SV00238,Nam,Logistics và quản trị chuỗi cung ứng,ĐGNL,X06,20.04,55,67,79,80,0,0,0,0,0,0,0,0,2.19,2.32,2.23,1.98,1.86,2.15,2.32,0,1
SV00239,Nam,Công nghệ thông tin Việt - Nhật,ĐGNL,A01,19.76,66,79,92,93,0,0,0,0,0,0,0,0,2.81,2.54,2.57,2.63,2.53,2.66,2.48,0,0
SV00240,Nữ,Kế toán CLC,THPT,X06,23.47,55,66,78,81,0,0,0,0,0,0,0,0,2.76,2.05,2.37,1.63,1.61,2.01,2.07,0.42,0
SV00241,Nam,An toàn thông tin CLC,ĐGNL,X26,20.25,52,62,71,73,0,0,0,0,1,2,3,3,1.83,2.11,1.65,1.95,2.07,1.92,1.85,0.3,0
SV00242,Nam,Kế toán,ĐGTD,D01,19.58,69,83,96,97,0,0,0,0,0,0,0,0,3.02,3.22,2.81,2.73,2.54,2.88,2.56,0,1
SV00243,Nam,An toàn thông tin,THPT,A01,28.17,66,78,88,89,0,0,0,0,0,0,0,0,3.04,2.77,2.62,2.44,2.14,2.19,1.9,0,1
SV00244,Nam,Kế toán CLC,Xét tuyển thẳng,X26,0,40,45,49,50,1,3,4,5,0,0,0,0,2.12,1.69,1.52,1.31,0.99,1.27,1.19,0,1
SV00245,Nam,Kế toán CLC,ĐGTD,X26,19.54,48,56,64,65,0,0,0,0,0,0,0,0,1.97,1.82,1.9,1.66,1.91,1.63,1.58,0,0
SV00246,Nam,An toàn thông tin,Xét tuyển thẳng,X06,0,58,70,82,83,0,0,0,0,0,0,0,0,2.31,2.17,2.12,2.08,1.92,2.06,2.14,0,1
SV00247,Nữ,Công nghệ đa phương tiện,ĐGTD,X06,19.28,68,82,96,97,0,0,0,0,0,0,0,0,2.56,2.78,2.74,2.68,2.73,3.17,2.86,0,1
SV00248,Nam,Logistics và quản trị chuỗi cung ứng,THPT,X26,23.39,60,74,88,90,0,0,0,0,0,0,0,0,1.9,1.98,2.39,2.53,2.72,2.72,2.8,0.3,0
SV00249,Nam,"Kỹ thuật điện, điện tử",THPT,A00,26.96,67,79,91,92,0,0,0,0,0,0,0,0,2.74,2.69,2.76,2.59,2.41,2.09,2.21,0,1
SV00250,Nữ,Trí tuệ nhân tạo,THPT,A00,26.52,74,89,104,105,0,0,0,0,0,0,0,0,3.09,3.35,3.39,3.51,3.6,3.6,3.49,0,1
SV00251,Nam,Công nghệ thông tin,ĐGNL,X26,20.95,63,76,89,90,0,0,0,0,0,0,0,0,2.47,2.33,2.46,2.54,2.21,2.51,2.51,0,0
SV00252,Nam,Marketing,THPT,X06,24.82,75,90,105,106,0,0,0,0,0,0,0,0,3.37,3.55,3.25,3.72,3.9,3.92,4,0,1
SV00253,Nam,Công nghệ thông tin,ĐGTD,A00,20.99,67,80,93,94,0,0,0,0,0,0,0,0,2.62,2.48,2.64,2.78,2.81,2.63,2.68,0,0
SV00254,Nữ,Công nghệ thông tin Việt - Nhật,THPT,X26,27.72,48,54,61,62,1,2,3,3,0,0,0,0,2.23,1.88,2.04,1.41,1.48,1.38,1.73,0.12,0
SV00255,Nữ,Kế toán CLC,THPT,A01,24.7,72,87,102,103,0,0,0,0,0,0,0,0,3.18,3.1,3.15,3.36,3.26,3.53,3.3,0,1
SV00256,Nữ,An toàn thông tin CLC,THPT,A00,26.86,74,88,103,104,0,0,0,0,0,0,0,0,3.12,3.3,3.8,3.63,3.31,3.08,3.26,0,1
SV00257,Nữ,Truyền thông đa phương tiện,ĐGNL,A00,19.69,68,83,98,99,0,0,0,0,0,0,0,0,2.76,2.5,2.71,2.42,2.73,3.47,3.58,0,1
SV00258,Nam,An toàn thông tin,THPT,A00,27.02,44,51,59,61,1,2,2,2,0,0,0,0,2.28,1.85,1.72,1.47,1.12,1.57,1.78,0.3,0
SV00259,Nam,Công nghệ thông tin,THPT,X26,26.34,64,77,91,93,0,0,0,0,0,0,0,0,2.33,2.3,2.56,2.58,2.73,2.7,2.87,0.3,0
SV00260,Nam,Kế toán,THPT,X26,21.91,54,64,71,72,0,0,0,1,0,0,0,0,2.18,2.13,2.16,1.86,1.87,1.91,1.39,0,1
SV00261,Nam,"Kỹ thuật điện, điện tử",THPT,X06,28.76,70,85,100,102,0,0,0,0,0,0,0,0,2.87,2.99,2.72,2.78,3.17,3.39,3.38,0.24,0
SV00262,Nam,Công nghệ thông tin,ĐGTD,X26,21.11,68,82,97,98,0,0,0,0,0,0,0,0,2.54,2.68,2.75,2.93,2.98,3.2,3.25,0,1
SV00263,Nam,Công nghệ thông tin Việt - Nhật,THPT,A00,26.04,69,82,95,96,0,0,0,0,0,0,0,0,3.17,2.99,2.56,2.96,3.05,2.64,2.48,0,0
SV00264,Nữ,Khoa học máy tính,THPT,A00,27.23,68,82,96,97,0,0,0,0,0,0,0,0,2.8,2.69,3.07,2.82,2.64,2.72,2.83,0,0
SV00265,Nữ,Báo chí,THPT,X06,24.29,75,90,105,106,0,0,0,0,0,0,0,0,3.26,3.33,3.47,3.42,3.46,3.51,3.58,0,1
SV00266,Nam,Kế toán,THPT,X26,25.22,60,72,86,88,0,0,0,0,0,1,1,1,2.32,2.35,2.17,2.21,2.22,2.29,2.86,0.24,1
SV00267,Nam,Marketing,THPT,X06,24.98,74,89,104,105,0,0,0,0,0,0,0,0,3.11,3.39,3.44,4,3.93,4,3.82,0,1
SV00268,Nữ,Công nghệ thông tin UDU,THPT,A01,27.63,65,79,94,96,0,0,0,0,0,0,0,0,2.12,2.35,2.45,2.79,2.78,2.72,3.42,0.3,0
SV00269,Nữ,Kế toán CLC,THPT,A00,27.4,62,75,88,90,0,0,0,0,0,0,0,0,2.43,2.28,2.06,2.32,2.37,2.54,2.6,0.3,0
SV00270,Nam,Kế toán,THPT,D01,24.6,66,79,93,94,0,0,0,0,0,0,0,0,2.65,2.4,2.48,2.65,2.75,2.57,2.76,0,1
SV00271,Nữ,Công nghệ thông tin Việt - Nhật,THPT,A00,26.64,70,85,100,101,0,0,0,0,0,0,0,0,2.83,2.61,2.96,3.13,3.31,3.64,4,0,1
SV00272,Nữ,Trí tuệ nhân tạo,ĐGNL,A01,20.79,49,57,65,67,0,0,1,1,0,0,0,0,2.15,2.02,1.82,1.57,1.64,1.47,1.58,0.36,0
SV00273,Nữ,An toàn thông tin CLC,THPT,A00,27.52,73,88,103,104,0,0,0,0,0,0,0,0,3.08,3.22,3.4,3.32,3.87,3.95,3.51,0,0
SV00274,Nữ,Báo chí,ĐGNL,A00,19.81,48,61,75,77,0,0,0,0,0,0,0,0,1.77,1.79,1.78,1.69,2.33,2.61,2.87,0.3,0
SV00275,Nam,Logistics và quản trị chuỗi cung ứng,ĐGNL,D01,20.29,55,65,75,77,0,0,0,0,0,0,0,0,2.17,2.2,2.26,1.82,1.91,1.94,1.9,0.12,1
SV00276,Nữ,Marketing,ĐGTD,D01,19.21,67,81,95,96,0,0,0,0,0,0,0,0,2.52,2.49,2.54,2.71,3,2.94,2.85,0,1
SV00277,Nữ,Marketing,THPT,A01,24.04,63,78,92,94,0,0,0,0,0,0,0,0,2.14,2.05,2.27,2.53,2.88,3.34,3.14,0.3,0
SV00278,Nam,"Kỹ thuật điện, điện tử",ĐGNL,A00,20.73,63,75,87,89,0,0,0,0,0,0,0,0,2.54,2.53,2.39,2.04,2.2,2.03,2.07,0.24,1
SV00279,Nam,An toàn thông tin,ĐGTD,X26,21.16,63,78,93,95,0,0,0,0,0,0,0,0,2.16,2.24,2.3,2.46,3.15,3.24,3.38,0.24,1
SV00280,Nữ,An toàn thông tin,Xét tuyển thẳng,A01,0,20,21,22,23,6,8,10,12,0,0,0,0,1.01,1.31,0.98,0.56,0.57,0.57,0.36,0,0
SV00281,Nữ,Công nghệ thông tin CLC,ĐGTD,A01,20.35,69,83,96,97,0,0,0,0,0,0,0,0,3.17,2.99,2.66,2.92,3.06,2.92,2.55,0,1
SV00282,Nam,Marketing,THPT,A01,24.22,70,83,97,98,0,0,0,0,0,0,0,0,2.79,3.1,2.86,2.86,3.05,2.48,2.75,0,0
SV00283,Nữ,Truyền thông đa phương tiện,ĐGTD,X26,19.74,71,84,97,98,0,0,0,0,0,0,0,0,2.84,2.92,3.21,3.37,2.79,2.62,2.67,0,1
SV00284,Nữ,Marketing,ĐGTD,X06,19.47,72,85,99,100,0,0,0,0,0,0,0,0,2.88,3.1,3.27,3.24,2.8,2.7,2.83,0,1
SV00285,Nam,Logistics và quản trị chuỗi cung ứng,THPT,X06,26.36,71,85,99,100,0,0,0,0,0,0,0,0,3.22,3.47,3.52,2.77,2.48,2.97,2.85,0,1
SV00286,Nam,Khoa học máy tính,THPT,X06,28.19,68,82,97,99,0,0,0,0,0,0,0,0,2.48,2.51,2.8,2.89,3.03,3.14,3.33,0.24,0
SV00287,Nữ,An toàn thông tin CLC,ĐGTD,A01,20.01,70,85,100,101,0,0,0,0,0,0,0,0,3.07,2.7,2.83,3.13,3.45,3.37,3.68,0,1
SV00288,Nữ,Kế toán,THPT,A01,25.77,75,89,102,103,0,0,0,0,0,0,0,0,3.76,3.59,3.48,3.43,3.32,3.12,2.45,0,0
SV00289,Nam,Marketing CLC,ĐGNL,A01,19.06,69,84,99,101,0,0,0,0,0,0,0,0,2.61,2.51,3.01,3.03,3.38,3.46,3.69,0.12,1
SV00290,Nữ,Marketing,THPT,X26,26.11,75,90,105,106,0,0,0,0,0,0,0,0,3.47,3.51,3.65,3.76,3.71,3.83,4,0,1
SV00291,Nam,"Kỹ thuật điện, điện tử",ĐGNL,X26,21.36,66,80,92,94,0,0,0,0,0,0,0,0,2.35,2.69,2.99,3.01,2.56,2.83,2.35,0.3,0
SV00292,Nam,Công nghệ thông tin CLC,THPT,X26,26.57,68,82,96,98,0,0,0,0,0,0,0,0,2.72,2.99,2.78,2.42,2.62,2.75,2.71,0.3,0
SV00293,Nữ,Báo chí,ĐGNL,X26,19.06,75,90,105,106,0,0,0,0,0,0,0,0,3.54,3.77,4,4,4,3.97,3.48,0,0
SV00294,Nam,Công nghệ thông tin Việt - Nhật,THPT,A01,28.66,72,87,102,103,0,0,0,0,0,0,0,0,3.35,3.13,3.11,2.95,3.35,3.56,3.74,0,1
SV00295,Nữ,Marketing CLC,ĐGTD,X06,19.56,58,69,81,82,0,0,0,0,0,0,0,0,2.58,2.65,2.37,1.84,1.9,2,2.33,0,0
SV00296,Nữ,Marketing CLC,THPT,A01,24.41,63,78,93,95,0,0,0,0,0,0,0,0,2.49,2.26,2.19,2.33,2.98,3.37,3.67,0.24,0
SV00297,Nữ,Kỹ thuật điện tử viễn thông,THPT,A00,27.98,52,65,78,80,0,0,0,0,0,0,0,0,1.95,2.17,1.92,1.88,1.99,2.53,2.52,0.3,0
SV00298,Nam,Logistics và quản trị chuỗi cung ứng,THPT,D01,24.55,70,84,97,98,0,0,0,0,0,0,0,0,3,2.84,2.87,2.87,2.82,3.04,2.68,0,0
SV00299,Nam,Công nghệ thông tin Việt - Nhật,THPT,A00,27.42,60,74,86,88,0,0,0,0,0,0,0,0,2.49,2.35,1.97,2.16,2.7,2.77,2.3,0.3,0
SV00300,Nam,Trí tuệ nhân tạo,Xét tuyển thẳng,A01,0,25,26,27,28,5,7,9,11,0,0,0,0,1.45,1.43,1.1,0.71,0.5,0.42,0.28,0,1
SV00301,Nam,Công nghệ thông tin UDU,THPT,X06,26.55,70,83,96,97,0,0,0,0,0,0,0,0,2.85,3.12,3.21,3.05,2.85,2.46,2.56,0,1
SV00302,Nam,"Kỹ thuật điện, điện tử",THPT,X06,26.87,45,53,61,63,0,0,1,1,0,0,0,0,1.84,1.73,1.52,1.93,1.65,1.43,1.73,0.36,0
SV00303,Nữ,Trí tuệ nhân tạo,ĐGTD,A00,20.15,52,58,65,66,0,1,2,2,0,0,0,0,2.25,2.12,2.29,1.73,1.28,1.23,1.52,0,1
SV00304,Nam,Khoa học máy tính,THPT,X06,27.38,74,89,104,105,0,0,0,0,0,0,0,0,3.07,3.37,3.92,3.79,3.81,4,3.64,0,1
SV00305,Nam,Marketing CLC,THPT,A00,25.28,63,75,88,90,0,0,0,0,0,0,0,0,2.39,2.44,2.4,2.18,2.07,2.16,2.43,0.24,1
